articulo,lote_proveedor,lote_interno,linea
FCAR001,230823,230823,PRODUCTO ACABADO
SEM100,230824,230824,SEMIELABORADO
SCRE036,230824,230824,PRODUCTO ACABADO
FTAR003,230824,230824,PRODUCTO ACABADO
SEM101,230824,230824,SEMIELABORADO
SEM127,230824,230824,SEMIELABORADO
FCAR047,230824,230824,PRODUCTO ACABADO
SEM095,230824,230824,SEMIELABORADO
FPOS005,230824,230824,PRODUCTO ACABADO
SCCO015,230824,230824,PRODUCTO ACABADO
SEM132,230824,230824,SEMIELABORADO
MAT384,10671,2309-001,PRODUCTO ACABADO
MAT013,4033436,2309-002,PRODUCTO ACABADO
VAR444,1072937775,2309-003,PRODUCTO ACABADO
MAT382,3107,2309-004,PRODUCTO ACABADO
MAT383,50952212/54602202,2309-005,PRODUCTO ACABADO
MAT386,416013036,2309-006,PRODUCTO ACABADO
VAR142,1001782607/1001888791,2309-007,PRODUCTO ACABADO
MAT027,32201,2309-008,PRODUCTO ACABADO
MAT290,243,2309-009,PRODUCTO ACABADO
VAR119,ALB-13197,2309-010,PRODUCTO ACABADO
MAUX025,ALB-713900145,2309-011,PRODUCTO ACABADO
VAR417,230905,2309-012,PRODUCTO ACABADO
MAUX018,10696594,2309-013,PRODUCTO ACABADO
MAT325,29082303,2309-014,PRODUCTO ACABADO
MAUX021,ALB-21531RIB23,2309-015,PRODUCTO ACABADO
MAUX020,ALB-21531RIB23,2309-016,PRODUCTO ACABADO
MAT387,23240,2309-017,PRODUCTO ACABADO
MAT154,23-08120,2309-018,PRODUCTO ACABADO
MAT345,1019U3-091PU3,2309-019,PRODUCTO ACABADO
VAR444,1073033855,2309-020,PRODUCTO ACABADO
MAT349,J0831205,2309-021,PRODUCTO ACABADO
MAT358,J0901353,2309-022,PRODUCTO ACABADO
MAT352,Z0357910,2309-023,PRODUCTO ACABADO
MAT389,CHD23213010,2309-024,PRODUCTO ACABADO
MAUX050,71486,2309-026,PRODUCTO ACABADO
MAT233,ALB-16777,2309-027,PRODUCTO ACABADO
MAT334,75,2309-028,PRODUCTO ACABADO
VAR444,1073033855-1,2309-029,PRODUCTO ACABADO
MAT021,224323,2309-030,PRODUCTO ACABADO
MAT320,151453,2309-031,PRODUCTO ACABADO
MAT290,250,2309-032,PRODUCTO ACABADO
MAUX021,ALB-22095RIB23,2309-033,PRODUCTO ACABADO
MAUX020,ALB-22095RIB23,2309-034,PRODUCTO ACABADO
MAUX021,ALB-22108RIB23,2309-035,PRODUCTO ACABADO
MAUX020,ALB-22108RIB23,2309-036,PRODUCTO ACABADO
MAT321,ALB-15,2309-037,PRODUCTO ACABADO
MAT137,231851001,2309-038,PRODUCTO ACABADO
MAT149,ALB-AC23360579,2309-039,PRODUCTO ACABADO
VAR444,1073130335,2309-040,PRODUCTO ACABADO
MAT387,23250,2309-042,PRODUCTO ACABADO
MAT301,43668548,2309-043,PRODUCTO ACABADO
MAT241,3205-3225,2309-044,PRODUCTO ACABADO
MAT242,3165-1,2309-045,PRODUCTO ACABADO
MAT287,43852161-1,2309-046,PRODUCTO ACABADO
MAT333,2180-4,2309-047,PRODUCTO ACABADO
MAT348,1176-4,2309-048,PRODUCTO ACABADO
MAT371,134DOP-23,2309-049,PRODUCTO ACABADO
MAT290,ALB-VE2/44,2309-050,PRODUCTO ACABADO
MAT373,ALB-FC131663,2309-051,PRODUCTO ACABADO
MAT048,ALB-00457179,2309-052,PRODUCTO ACABADO
MAT313,MFG30052023,2309-053,PRODUCTO ACABADO
MAT312,GDOGNDVF,2309-054,PRODUCTO ACABADO
MAT323,BDX8P-1,2309-055,PRODUCTO ACABADO
MAT387,23250-1,2309-056,PRODUCTO ACABADO
MAT318,130923,2309-057,PRODUCTO ACABADO
MAT319,152858,2309-058,PRODUCTO ACABADO
MAT233,ALB-17176,2309-059,PRODUCTO ACABADO
MAT297,PR022322-3,2309-060,PRODUCTO ACABADO
MAT382,2185-11-B/2192-35-B,2309-061,PRODUCTO ACABADO
MAT383,50952212,2309-062,PRODUCTO ACABADO
MAT386,476013036,2309-063,PRODUCTO ACABADO
MAT239,307031P01,2309-064,PRODUCTO ACABADO
MAT339,2070113303,2309-065,PRODUCTO ACABADO
MAT021,225123,2309-066,PRODUCTO ACABADO
MAT290,257,2309-067,PRODUCTO ACABADO
MAT352,Z0357910-1,2309-068,PRODUCTO ACABADO
MAT307,J0914887,2309-069,PRODUCTO ACABADO
MAT262,J0904520,2309-070,PRODUCTO ACABADO
MAT271,J0726956-1,2309-071,PRODUCTO ACABADO
MAT071,052322,2309-072,PRODUCTO ACABADO
MAUX021,ALB-22710RIB23,2309-073,PRODUCTO ACABADO
MAUX020,ALB-22710RIB23,2309-074,PRODUCTO ACABADO
MAT035,ALB-38B230075772,2309-075,PRODUCTO ACABADO
VAR444,1703132028,2309-076,PRODUCTO ACABADO
MAT344,070923,2309-077,PRODUCTO ACABADO
MAT278,180923,2309-078,PRODUCTO ACABADO
MAT056,67-,2309-079,PRODUCTO ACABADO
VAR423,1001912600,2309-080,PRODUCTO ACABADO
MAT178,ALB-17430,2309-081,PRODUCTO ACABADO
MAT129,23078,2309-082,PRODUCTO ACABADO
MAT337,04092320,2309-083,PRODUCTO ACABADO
MAT352,Z0357910-2,2309-084,PRODUCTO ACABADO
MAT380,J0831078,2309-085,PRODUCTO ACABADO
VAR444,1073230518,2309-086,PRODUCTO ACABADO
MAT373,ALB-FC132670,2309-087,PRODUCTO ACABADO
MAT334,78,2309-088,PRODUCTO ACABADO
MAT268,2417,2309-089,PRODUCTO ACABADO
MAT149,ALB-AC23380668,2309-090,PRODUCTO ACABADO
MAUX021,ALB-23334RIB23,2309-092,PRODUCTO ACABADO
MAUX020,ALB-23334RIB23,2309-093,PRODUCTO ACABADO
MAT287,13306167,2309-095,PRODUCTO ACABADO
MAT316,16423-1,2309-096,PRODUCTO ACABADO
MAT241,3233,2309-097,PRODUCTO ACABADO
MAT242,3165-2,2309-098,PRODUCTO ACABADO
MAT166,ALB-N1463054601,2309-099,PRODUCTO ACABADO
MAT013,4034224,2309-100,PRODUCTO ACABADO
MAT067,M-SA637,2309-101,PRODUCTO ACABADO
MAT359,ALB-AD2316568,2309-102,PRODUCTO ACABADO
MAT229,147450-2,2309-103,PRODUCTO ACABADO
MAT320,151453-1,2309-104,PRODUCTO ACABADO
MAT038,ES11/2703P,2309-105,PRODUCTO ACABADO
MAT360,317921,2309-106,PRODUCTO ACABADO
MAT290,ALB-MV4878,2309-108,PRODUCTO ACABADO
MAT286,130723,2309-109,PRODUCTO ACABADO
MAT373,26923,2309-110,PRODUCTO ACABADO
MAT020,923423,2309-111,PRODUCTO ACABADO
MAUX024,318497,2309-112,PRODUCTO ACABADO
MAT021,226223,2309-113,PRODUCTO ACABADO
FCAR003,230919,230919,PRODUCTO ACABADO
FCAR007,230919,230919,PRODUCTO ACABADO
SEM001,230919,230919,SEMIELABORADO
FCAR008,230919,230919,PRODUCTO ACABADO
FGRA002,230919,230919,PRODUCTO ACABADO
SEM045,230919,230919,SEMIELABORADO
FPOS009,230919,230919,PRODUCTO ACABADO
FCAR008,230920,230920,PRODUCTO ACABADO
FAR007,230920,230920,PRODUCTO ACABADO
FGRA001,230920,230920,PRODUCTO ACABADO
SCRE023,230921,230921,PRODUCTO ACABADO
SEM074,230921,230921,SEMIELABORADO
SCRE037,230921,230921,PRODUCTO ACABADO
SCRE031,230921,230921,PRODUCTO ACABADO
SCRE020,230921,230921,PRODUCTO ACABADO
FGUA001,230921,230921,PRODUCTO ACABADO
SEM075,230921,230921,SEMIELABORADO
SEM087,230921,230921,SEMIELABORADO
FPOS009,230921,230921,PRODUCTO ACABADO
SEM067,230921,230921,SEMIELABORADO
SEM005,230922,230922,SEMIELABORADO
SCRE050,230922,230922,PRODUCTO ACABADO
FPOS008,230922,230922,PRODUCTO ACABADO
FCAR041,230922,230922,PRODUCTO ACABADO
FCAR019,230922,230922,PRODUCTO ACABADO
FPOS009,230922,230922,PRODUCTO ACABADO
SEM085,230922,230922,SEMIELABORADO
SCRE051,230922,230922,PRODUCTO ACABADO
FGUA001,230923,230923,PRODUCTO ACABADO
SEM047,230923,230923,SEMIELABORADO
SEM084,230923,230923,SEMIELABORADO
SCRE036,230924,230924,PRODUCTO ACABADO
SCRE048,230924,230924,PRODUCTO ACABADO
SCRE010,230924,230924,PRODUCTO ACABADO
SEM101,230924,230924,SEMIELABORADO
SEM127,230924,230924,SEMIELABORADO
SCRE068,230924,230924,PRODUCTO ACABADO
SCRE049,230924,230924,PRODUCTO ACABADO
FPOS005,230924,230924,PRODUCTO ACABADO
MAT040,23234002,2310-001,PRODUCTO ACABADO
VAR444,1073132028,2310-003,PRODUCTO ACABADO
VAR444,1073335621,2310-004,PRODUCTO ACABADO
MAT344,031023,2310-005,PRODUCTO ACABADO
MAT379,230929,2310-006,PRODUCTO ACABADO
VAR112,0131548,2310-007,PRODUCTO ACABADO
MAUX021,ALB-24024RIB23,2310-008,PRODUCTO ACABADO
MAUX020,ALB-24024RIB23,2310-009,PRODUCTO ACABADO
MAUX025,ALB-714223703,2310-010,PRODUCTO ACABADO
MAT033,235364,2310-011,PRODUCTO ACABADO
MAT035,ALB-VE2/112,2310-012,PRODUCTO ACABADO
FCRO001,23268E/23269E,2310-013,PRODUCTO ACABADO
FMUE009,23270E,2310-014,PRODUCTO ACABADO
FCRO005,23270E,2310-014,PRODUCTO ACABADO
MAT262,J0904520-1,2310-015,PRODUCTO ACABADO
MAT270,J0801216,2310-016,PRODUCTO ACABADO
MAUX042,71736,2310-017,PRODUCTO ACABADO
MAUX046,71736,2310-018,PRODUCTO ACABADO
MAUX047,71736,2310-019,PRODUCTO ACABADO
MAUX051,71736,2310-020,PRODUCTO ACABADO
MAUX049,71736,2310-021,PRODUCTO ACABADO
MAUX053,71736,2310-022,PRODUCTO ACABADO
MAT297,PR022322-4,2310-023,PRODUCTO ACABADO
MAT385,725052249,2310-024,PRODUCTO ACABADO
MAT257,013033,2310-025,PRODUCTO ACABADO
MAT386,476012346,2310-026,PRODUCTO ACABADO
MAT382,3226,2310-027,PRODUCTO ACABADO
MAT383,28502305,2310-028,PRODUCTO ACABADO
MAT387,23269,2310-029,PRODUCTO ACABADO
MAT041,ALB-06/0003967,2310-030,PRODUCTO ACABADO
MAUX014,202300648-1,2310-031,PRODUCTO ACABADO
MAUX015,202300648,2310-032,PRODUCTO ACABADO
VAR118,202300657,2310-033,PRODUCTO ACABADO
VAR444,1073335621-1,2310-034,PRODUCTO ACABADO
MAT290,278,2310-035,PRODUCTO ACABADO
MAUX021,ALB-24642RIB23,2310-036,PRODUCTO ACABADO
MAUX020,ALB-24642RIB23,2310-037,PRODUCTO ACABADO
MAT384,ALB-RUA/430,2310-038,PRODUCTO ACABADO
MAT132,014965-1,2310-039,PRODUCTO ACABADO
MAT154,23-08260,2310-040,PRODUCTO ACABADO
MAT290,ALB-VE501,2310-041,PRODUCTO ACABADO
MAT074,23-03004,2310-042,PRODUCTO ACABADO
MAT339,ALB-80291507,2310-043,PRODUCTO ACABADO
MAT296,ALB-80291507,2310-044,PRODUCTO ACABADO
MAT020,925023,2310-045,PRODUCTO ACABADO
VAR444,1073435499,2310-046,PRODUCTO ACABADO
MAT384,230627,2310-047,PRODUCTO ACABADO
MAT241,3253-3260,2310-048,PRODUCTO ACABADO
MAT242,3219,2310-049,PRODUCTO ACABADO
MAT301,43668548-1,2310-050,PRODUCTO ACABADO
MAT333,3208,2310-051,PRODUCTO ACABADO
MAT348,FS026,2310-052,PRODUCTO ACABADO
MAT371,149-23/146-23/161-23,2310-053,PRODUCTO ACABADO
MAT147,3900721-1,2310-054,PRODUCTO ACABADO
VAR119,L1002/2023M-1,2310-055,PRODUCTO ACABADO
MAUX041,39XE1M2SB,2310-056,PRODUCTO ACABADO
MAUX043,39XU1MSC,2310-057,PRODUCTO ACABADO
MAT344,250923-031023,2310-058,PRODUCTO ACABADO
MAT278,180923-1,2310-059,PRODUCTO ACABADO
MAT056,77,2310-060,PRODUCTO ACABADO
MAT149,"3394,3403",2310-061,PRODUCTO ACABADO
MAT290,28423,2310-062,PRODUCTO ACABADO
VAR408,010182E007,2310-063,PRODUCTO ACABADO
MAUX021,ALB-25249RIB23,2310-064,PRODUCTO ACABADO
MAUX020,ALB-25249RIB23,2310-065,PRODUCTO ACABADO
MAT388,152415-1,2310-066,PRODUCTO ACABADO
MAT379,230925,2310-067,PRODUCTO ACABADO
MAT187,E01/2893,2310-068,PRODUCTO ACABADO
MAT038,P181023,2310-069,PRODUCTO ACABADO
MAT035,ALB-171023,2310-070,PRODUCTO ACABADO
MAT190,221191,2310-071,PRODUCTO ACABADO
MAT104,3807981,2310-072,PRODUCTO ACABADO
MAT290,ALB-2023.A.455,2310-074,PRODUCTO ACABADO
VAR420,ALB-S230486973,2310-075,PRODUCTO ACABADO
MAT178,19162,2310-076,PRODUCTO ACABADO
MAT042,7223360001,2310-077,PRODUCTO ACABADO
VAR444,2188534807,2310-078,PRODUCTO ACABADO
MAT269,1-1,2310-079,PRODUCTO ACABADO
VAR422,1001954960,2310-080,PRODUCTO ACABADO
MAT020,L6255,2310-081,PRODUCTO ACABADO
MAT137,232011001,2310-082,PRODUCTO ACABADO
MAT387,23.277,2310-083,PRODUCTO ACABADO
MAT013,4034224-1,2310-084,PRODUCTO ACABADO
MAT021,226423,2310-085,PRODUCTO ACABADO
MAT166,ALB-1463059827,2310-086,PRODUCTO ACABADO
MAT389,ALB-643839,2310-087,PRODUCTO ACABADO
VAR398,000036889,2310-088,PRODUCTO ACABADO
MAT035,ALB-VE2,2310-089,PRODUCTO ACABADO
MAT308,12302677,2310-090,PRODUCTO ACABADO
MAT372,J1018424,2310-091,PRODUCTO ACABADO
MAT337,04102312,2310-092,PRODUCTO ACABADO
MAUX021,ALB-25825RIB23,2310-093,PRODUCTO ACABADO
MAUX020,ALB-25825RIB23,2310-094,PRODUCTO ACABADO
MAT373,ALB-FC134150,2310-095,PRODUCTO ACABADO
MAUX026,12302678,2310-096,PRODUCTO ACABADO
MAUX029,12302679,2310-097,PRODUCTO ACABADO
MAT334,86,2310-098,PRODUCTO ACABADO
MAT290,292,2310-100,PRODUCTO ACABADO
MAT286,261023,2310-101,PRODUCTO ACABADO
MAT187,ALB-AV23-16470,2310-102,PRODUCTO ACABADO
MAT321,ALB-20,2310-103,PRODUCTO ACABADO
VAR444,73431112215536/7243111122,2310-104,PRODUCTO ACABADO
MAT337,08201/11EC,2310-105,PRODUCTO ACABADO
MAT056,83-2,2310-106,PRODUCTO ACABADO
MAT320,141453,2310-107,PRODUCTO ACABADO
MAT388,152415/153161,2310-108,PRODUCTO ACABADO
MAT319,153508,2310-109,PRODUCTO ACABADO
MAT027,32756,2310-110,PRODUCTO ACABADO
MAT337,23102306,2310-111,PRODUCTO ACABADO
MAT325,30102300,2310-112,PRODUCTO ACABADO
MAT290,ALB-N-2/000452,2310-113,PRODUCTO ACABADO
MAUX021,ALB-26541RIB23,2310-114,PRODUCTO ACABADO
MAUX020,ALB-26541RIB23,2310-115,PRODUCTO ACABADO
FPES003,231019,231019,PRODUCTO ACABADO
FPOS009,231019,231019,PRODUCTO ACABADO
FCAR015,231020,231020,PRODUCTO ACABADO
FCAR003,231020,231020,PRODUCTO ACABADO
FCAR016,231020,231020,PRODUCTO ACABADO
SEM053,231020,231020,SEMIELABORADO
SEM004,231020,231020,SEMIELABORADO
FPOS012,231020,231020,PRODUCTO ACABADO
FGUA001,231021,231021,PRODUCTO ACABADO
SEM093,231021,231021,SEMIELABORADO
FCAR047,231022,231022,PRODUCTO ACABADO
SCRE010,231023,231023,PRODUCTO ACABADO
FCAR039,231023,231023,PRODUCTO ACABADO
SCRE048,231023,231023,PRODUCTO ACABADO
SCRE049,231023,231023,PRODUCTO ACABADO
SCRE067,231023,231023,PRODUCTO ACABADO
SEM119,231023,231023,SEMIELABORADO
SCRE049,231024,231024,PRODUCTO ACABADO
SCRE048,231024,231024,PRODUCTO ACABADO
SCRE010,231024,231024,PRODUCTO ACABADO
SCRE036,231024,231024,PRODUCTO ACABADO
FCAR018,231024,231024,PRODUCTO ACABADO
FPOS010,231024,231024,PRODUCTO ACABADO
SEM104,231024,231024,SEMIELABORADO
FPER053,231024,231024,PRODUCTO ACABADO
SEM123,231024,231024,SEMIELABORADO
MAT277,3251,2311-001,PRODUCTO ACABADO
MAT035,ALB-VE2-169,2311-002,PRODUCTO ACABADO
MAT033,L23P424,2311-003,PRODUCTO ACABADO
MAT073,S1L201103,2311-004,PRODUCTO ACABADO
MAUX025,ALB-714633860,2311-005,PRODUCTO ACABADO
MAT380,J0831078-1,2311-006,PRODUCTO ACABADO
MAT055,J1019979,2311-007,PRODUCTO ACABADO
MAT262,J1021411,2311-008,PRODUCTO ACABADO
MAT370,1623,2311-009,PRODUCTO ACABADO
MAT228,PR70723,2311-010,PRODUCTO ACABADO
MAT323,BDF60-89437,2311-011,PRODUCTO ACABADO
MAT312,22062025,2311-012,PRODUCTO ACABADO
MAT313,30112024-1,2311-013,PRODUCTO ACABADO
MAT021,228423,2311-014,PRODUCTO ACABADO
MAUX042,72291,2311-015,PRODUCTO ACABADO
MAUX046,72292,2311-016,PRODUCTO ACABADO
MAUX047,72293,2311-017,PRODUCTO ACABADO
MAUX051,72294,2311-018,PRODUCTO ACABADO
MAUX053,72296,2311-019,PRODUCTO ACABADO
MAUX052,72295,2311-020,PRODUCTO ACABADO
MAT337,23102306-1,2311-021,PRODUCTO ACABADO
MAT284,0591306,2311-022,PRODUCTO ACABADO
MAT257,013033-1,2311-023,PRODUCTO ACABADO
MAT297,ALB-413648,2311-024,PRODUCTO ACABADO
MAT345,1624U3,2311-025,PRODUCTO ACABADO
MAT154,23-10096,2311-026,PRODUCTO ACABADO
MAT321,ALB-21,2311-027,PRODUCTO ACABADO
VAR444,1073731692,2311-028,PRODUCTO ACABADO
MAT324,L.12-10-2025,2311-029,PRODUCTO ACABADO
MAT048,ALB-0083424761,2311-030,PRODUCTO ACABADO
MAT071,053144,2311-031,PRODUCTO ACABADO
MAT158,3441,2311-032,PRODUCTO ACABADO
MAUX021,ALB-27064RIB23,2311-033,PRODUCTO ACABADO
MAUX020,ALB-27064RIB23,2311-034,PRODUCTO ACABADO
MAT104,1053219203,2311-035,PRODUCTO ACABADO
MAT379,01423305,2311-037,PRODUCTO ACABADO
MAT013,4034430,2311-038,PRODUCTO ACABADO
MAT041,23223010,2311-039,PRODUCTO ACABADO
MAT196,005-OF-23-001858,2311-040,PRODUCTO ACABADO
MAT020,927823,2311-041,PRODUCTO ACABADO
MAT137,232141001,2311-042,PRODUCTO ACABADO
MAT040,23304001,2311-043,PRODUCTO ACABADO
MAT290,306,2311-044,PRODUCTO ACABADO
MAUX026,12302797,2311-045,PRODUCTO ACABADO
MAUX029,12302798,2311-046,PRODUCTO ACABADO
VAR444,1073731692-1,2311-047,PRODUCTO ACABADO
MAT149,ALB-AC23450459,2311-048,PRODUCTO ACABADO
MAT313,241130,2311-049,PRODUCTO ACABADO
MAT312,CEBC,2311-050,PRODUCTO ACABADO
MAT026,74480/74756,2311-051,PRODUCTO ACABADO
MAUX021,ALB-27640RIB23,2311-053,PRODUCTO ACABADO
MAUX020,ALB-27640RIB23,2311-054,PRODUCTO ACABADO
MAT336,10010505,2311-055,PRODUCTO ACABADO
MAT344,301023,2311-056,PRODUCTO ACABADO
MAT311,6448,2311-057,PRODUCTO ACABADO
MAT132,15993-15992,2311-058,PRODUCTO ACABADO
MAT326,23045/23046,2311-059,PRODUCTO ACABADO
MAT021,229923,2311-060,PRODUCTO ACABADO
MAT356,00104203-4,2311-061,PRODUCTO ACABADO
VAR383,345CT90414,2311-062,PRODUCTO ACABADO
VAR384,345CT90413,2311-063,PRODUCTO ACABADO
MAT229,152953,2311-064,PRODUCTO ACABADO
MAT359,147450,2311-065,PRODUCTO ACABADO
MAT320,ALB-AD2319702,2311-066,PRODUCTO ACABADO
MAT056,89-4,2311-067,PRODUCTO ACABADO
MAT067,M-SA637-33272,2311-068,PRODUCTO ACABADO
MAT379,01423312,2311-069,PRODUCTO ACABADO
MAT035,ALB-VE2-202,2311-070,PRODUCTO ACABADO
MAT321,ALB-22,2311-071,PRODUCTO ACABADO
VAR444,1073835587,2311-072,PRODUCTO ACABADO
VAR315,12302935,2311-073,PRODUCTO ACABADO
MAT357,ALB-BOP2311AV0141,2311-074,PRODUCTO ACABADO
VAR444,1073837182,2311-075,PRODUCTO ACABADO
MAT337,06112316,2311-076,PRODUCTO ACABADO
MAT297,PR022322-5,2311-077,PRODUCTO ACABADO
MAT333,ALB-413840,2311-078,PRODUCTO ACABADO
MAT257,013033-2,2311-079,PRODUCTO ACABADO
MAT154,2310096,2311-080,PRODUCTO ACABADO
MAT290,313,2311-081,PRODUCTO ACABADO
MAT056,89-5,2311-082,PRODUCTO ACABADO
MAT056,89-6,2311-083,PRODUCTO ACABADO
MAT035,ALB-16-NOV.-2023,2311-084,PRODUCTO ACABADO
MAUX021,ALB-28257RIB23,2311-085,PRODUCTO ACABADO
MAUX020,ALB-28257RIB23,2311-086,PRODUCTO ACABADO
MAT104,1053219203-1,2311-088,PRODUCTO ACABADO
MAT290,320,2311-090,PRODUCTO ACABADO
MAT056,89-7,2311-091,PRODUCTO ACABADO
VAR444,1073837182-1,2311-092,PRODUCTO ACABADO
MAT190,BLZ0106147,2311-093,PRODUCTO ACABADO
MAT373,ALB-FC135435,2311-094,PRODUCTO ACABADO
MAT241,3303,2311-095,PRODUCTO ACABADO
MAT242,3270,2311-096,PRODUCTO ACABADO
MAT287,48892188,2311-097,PRODUCTO ACABADO
MAT178,ALB-01/0000224,2311-098,PRODUCTO ACABADO
MAT389,CHD23213010-1,2311-099,PRODUCTO ACABADO
MAT358,J1116704,2311-100,PRODUCTO ACABADO
MAT262,J1116704,2311-101,PRODUCTO ACABADO
MAT271,J1023505,2311-102,PRODUCTO ACABADO
MAT270,J1030167,2311-103,PRODUCTO ACABADO
MAT349,J1121318,2311-104,PRODUCTO ACABADO
MAT042,ALB-DI-K/66/23,2311-105,PRODUCTO ACABADO
MAT326,23319/23325/23326,2311-106,PRODUCTO ACABADO
MAUX021,ALB-28835RIB23,2311-107,PRODUCTO ACABADO
MAUX020,ALB-28835RIB23,2311-108,PRODUCTO ACABADO
MAT048,ALB-7070857435-1,2311-109,PRODUCTO ACABADO
MAT013,4034430-1,2311-110,PRODUCTO ACABADO
MAT021,231323,2311-111,PRODUCTO ACABADO
MAT286,201123,2311-112,PRODUCTO ACABADO
MAT388,153161,2311-113,PRODUCTO ACABADO
MAT239,05/07/23,2311-114,PRODUCTO ACABADO
MAT339,29/08/23,2311-115,PRODUCTO ACABADO
MAT071,053180,2311-116,PRODUCTO ACABADO
MAT166,112284010,2311-117,PRODUCTO ACABADO
MAT158,3471,2311-118,PRODUCTO ACABADO
MAT290,32723,2311-119,PRODUCTO ACABADO
MAT269,3276,2311-120,PRODUCTO ACABADO
VAR122,36112139,2311-121,PRODUCTO ACABADO
VAR123,28309031,2311-122,PRODUCTO ACABADO
VAR119,ALB-13374,2311-123,PRODUCTO ACABADO
VAR420,ALB-S230557666,2311-124,PRODUCTO ACABADO
MAT137,232261001,2311-125,PRODUCTO ACABADO
MAT038,ES11/3343P,2311-126,PRODUCTO ACABADO
MAT027,43829,2311-127,PRODUCTO ACABADO
MAT314,ALB-VALB23-041223,2311-128,PRODUCTO ACABADO
MAUX049,72593,2311-129,PRODUCTO ACABADO
MAUX050,72592,2311-130,PRODUCTO ACABADO
MAUX053,72594,2311-131,PRODUCTO ACABADO
MAUX042,72591,2311-132,PRODUCTO ACABADO
VAR121,2M/A28T48-2,2311-133,PRODUCTO ACABADO
VAR444,1074031194,2311-134,PRODUCTO ACABADO
FCAR003,231118,231118,PRODUCTO ACABADO
SEM044,231120,231120,SEMIELABORADO
FCAR002,231120,231120,PRODUCTO ACABADO
FGRA001,231120,231120,PRODUCTO ACABADO
FCAR031,231120,231120,PRODUCTO ACABADO
SEM053,231120,231120,SEMIELABORADO
SEM078,231121,231121,SEMIELABORADO
FCAR015,231121,231121,PRODUCTO ACABADO
FCAR016,231121,231121,PRODUCTO ACABADO
FCAR019,231121,231121,PRODUCTO ACABADO
FPER046,231121,231121,PRODUCTO ACABADO
SEM005,231121,231121,SEMIELABORADO
SEM083,231121,231121,SEMIELABORADO
SEM085,231121,231121,SEMIELABORADO
SEM093,231122,231122,SEMIELABORADO
SCRE049,231122,231122,PRODUCTO ACABADO
SEM092,231122,231122,SEMIELABORADO
SCRE048,231122,231122,PRODUCTO ACABADO
SCRE044,231122,231122,PRODUCTO ACABADO
SCRE045,231122,231122,PRODUCTO ACABADO
SEM073,231122,231122,SEMIELABORADO
SEM085,231122,231122,SEMIELABORADO
FCAR018,231123,231123,PRODUCTO ACABADO
SCRE063,231123,231123,PRODUCTO ACABADO
SCRE009,231123,231123,PRODUCTO ACABADO
SCRE047,231123,231123,PRODUCTO ACABADO
FCAR017,231123,231123,PRODUCTO ACABADO
FTAR002,231123,231123,PRODUCTO ACABADO
SCRE060,231123,231123,PRODUCTO ACABADO
SEM113,231123,231123,SEMIELABORADO
SEM020,231123,231123,SEMIELABORADO
MAT020,L929223,2312-001,PRODUCTO ACABADO
MAT321,ALB-23-1,2312-002,PRODUCTO ACABADO
FCRO001,23318E,2312-003,PRODUCTO ACABADO
FMUE007,23331E,2312-004,PRODUCTO ACABADO
FCRO003,23331E,2312-004,PRODUCTO ACABADO
MAT021,231323-1,2312-005,PRODUCTO ACABADO
MAT312,22062025-1,2312-006,PRODUCTO ACABADO
MAT391,30112305,2312-007,PRODUCTO ACABADO
MAT336,22112303,2312-008,PRODUCTO ACABADO
MAT324,ALB-367830,2312-009,PRODUCTO ACABADO
MAT278,180923-2,2312-010,PRODUCTO ACABADO
MAT320,153062,2312-011,PRODUCTO ACABADO
MAT296,22/09/23,2312-013,PRODUCTO ACABADO
MAT339,29/09/23,2312-014,PRODUCTO ACABADO
MAT190,HLCUBZE230650,2312-015,PRODUCTO ACABADO
MAT104,103407903,2312-016,PRODUCTO ACABADO
MAUX002,ALB-2232913,2312-017,PRODUCTO ACABADO
MAUX001,ALB-2232913,2312-018,PRODUCTO ACABADO
MAT033,L23P461,2312-019,PRODUCTO ACABADO
MAT073,S1L-142015,2312-020,PRODUCTO ACABADO
VAR444,1074038178,2312-021,PRODUCTO ACABADO
MAUX016,10879,2312-022,PRODUCTO ACABADO
MAUX023,10879,2312-023,PRODUCTO ACABADO
MAUX024,ALB-82803748,2312-024,PRODUCTO ACABADO
MAT290,233423,2312-025,PRODUCTO ACABADO
MAT149,3473,2312-026,PRODUCTO ACABADO
MAUX021,ALB-29511RIB23,2312-027,PRODUCTO ACABADO
MAUX020,ALB-29511RIB23,2312-028,PRODUCTO ACABADO
MAT318,051223,2312-029,PRODUCTO ACABADO
MAT013,4035267,2312-030,PRODUCTO ACABADO
MAT370,2123,2312-031,PRODUCTO ACABADO
MAT345,ALB-300037937,2312-032,PRODUCTO ACABADO
MAT326,F-2313799,2312-034,PRODUCTO ACABADO
MAT379,01423335,2312-035,PRODUCTO ACABADO
MAT056,90-2,2312-036,PRODUCTO ACABADO
MAUX021,ALB-30034RIB23,2312-037,PRODUCTO ACABADO
MAUX020,ALB-30034RIB23,2312-038,PRODUCTO ACABADO
MAT344,301023/301123,2312-039,PRODUCTO ACABADO
MAT154,23-11185,2312-040,PRODUCTO ACABADO
MAT042,ALB-18183,2312-041,PRODUCTO ACABADO
MAT290,338,2312-042,PRODUCTO ACABADO
MAT174,ES11/3463,2312-043,PRODUCTO ACABADO
MAT268,029154,2312-044,PRODUCTO ACABADO
MAT161,12045100,2312-045,PRODUCTO ACABADO
