fecha_fabricacion,articulo,lote_articulo,unidades_fabricadas,componente,lote_componente,consumo_unitario,consumo_total,id_orden
21/02/2025,SCRE046,200225,2320.0,MAT292,2502-009,1.23,2856.0,FV-11150
21/02/2025,SEM123,190225,5692.0,MAT033,2412-042,0.01,31.45,FV-11146
21/02/2025,SCRE046,200225,2320.0,MAT278,2501-095,0.11,245.22,FV-11150
21/02/2025,SCRE036,200225,5988.0,MAT104,2502-044,0.03,168.0,FV-11142
21/02/2025,SCRE068,180225,639.0,MAT414,2501-101,0.21,135.7,FV-11132
21/02/2025,SEM123,190225,5692.0,MAT356,2410-039,0.01,34.31,FV-11146
21/02/2025,SCRE068,180225,639.0,VAR113,2411-080,1.18,752.0,FV-11132
21/02/2025,SCRE068,180225,639.0,MAUX020,2502-042,0.33,211.0,FV-11132
21/02/2025,FPOS010,190225,145.0,MAT196,2409-064,2.07,300.0,FV-11147
21/02/2025,SCRE068,180225,639.0,MAT408,2501-073,0.34,215.12,FV-11132
21/02/2025,SCRE046,200225,2320.0,MAUX046,2501-025,1.11,2576.0,FV-11150
21/02/2025,SCCO015,190225,1368.0,VAR142,2412-015,0.08,114.0,FV-11153
21/02/2025,FPOS010,190225,145.0,MAUX023,2409-102,6.04,876.0,FV-11147
21/02/2025,SCCO013,180225,1656.0,MAUX001,2412-037,0.06,94.62,FV-11143
21/02/2025,SCRE068,180225,639.0,MAUX002,2412-038,0.21,135.34,FV-11132
21/02/2025,FPOS010,190225,145.0,MAUX066,2410-119,6.0,870.0,FV-11147
21/02/2025,SCRE036,200225,5988.0,MAUX024,2412-028,0.16,979.04,FV-11142
21/02/2025,SCCO013,180225,1656.0,MAT308,2412-012,1.0,1656.0,FV-11143
21/02/2025,SCCO013,180225,1656.0,MAUX002,2412-038,0.06,94.62,FV-11143
21/02/2025,FPOS010,190225,145.0,VAR118,2411-034,1.0,145.0,FV-11147
21/02/2025,SCRE047,200225,2490.0,VAR444,2502-051,4.0,9960.0,FV-11148
21/02/2025,SCRE036,200225,5988.0,MAT344,2501-114,0.09,520.8,FV-11142
21/02/2025,SEM123,190225,5692.0,MAT137,2412-084,0.04,230.59,FV-11146
21/02/2025,SCCO013,180225,1656.0,MAT229,2412-065,0.0,0.95,FV-11143
21/02/2025,SCRE036,200225,5988.0,MAUX042,2501-108,1.09,6527.0,FV-11142
21/02/2025,SCRE036,200225,5988.0,VAR444,2502-051,4.0,23952.0,FV-11142
21/02/2025,SCRE047,200225,2490.0,VAR417,2412-033,0.03,84.0,FV-11148
21/02/2025,SCRE046,200225,2320.0,VAR444,2502-051,4.0,9280.0,FV-11150
21/02/2025,SCRE047,200225,2490.0,MAT292,2502-009,1.01,2514.0,FV-11148
21/02/2025,SEM123,190225,5692.0,MAT073,2501-044,0.02,88.31,FV-11146
21/02/2025,SCCO013,180225,1656.0,VAR417,2412-033,0.1,158.0,FV-11143
21/02/2025,SCRE046,200225,2320.0,VAR417,2412-033,0.03,78.0,FV-11150
24/02/2025,SCRE049,260225,72.0,VAR417,2412-033,0.19,14.0,FV-11166
24/02/2025,SCRE072,200225,123.0,MAUX015,2310-032,1.0,123.1,FV-11151
24/02/2025,FPOS016,210225,150.0,VAR408,2404-104,0.0,0.15,FV-11158
24/02/2025,SCRE010,130225,174.0,VAR423,2412-007,0.17,29.0,FV-11163
24/02/2025,SCRE072,200225,123.0,MAUX068,2412-016,1.0,123.0,FV-11151
24/02/2025,SCRE036,210225,17500.0,MAUX024,2412-028,0.23,4102.0,FV-11156
24/02/2025,SEM046,230225,1721.0,SEM053,140125,0.0,3.52,FV-11161
24/02/2025,SCRE010,130225,174.0,MAUX016,2412-121,1.04,181.0,FV-11163
24/02/2025,SCRE072,200225,123.0,VAR113,2411-080,1.02,126.0,FV-11151
24/02/2025,SEM046,230225,1721.0,MAT056,2502-058,0.17,300.0,FV-11161
24/02/2025,SCRE049,260225,72.0,MAUX016,2412-121,1.03,74.0,FV-11166
24/02/2025,SCRE036,210225,17500.0,MAT292,2502-009,1.03,18006.0,FV-11156
24/02/2025,SCRE010,240225,186.0,VAR424,2412-118,1.0,186.0,FV-11162
24/02/2025,SCRE010,240225,186.0,MAUX016,2412-121,1.02,190.0,FV-11162
24/02/2025,SCRE010,240225,186.0,VAR417,2412-033,0.18,33.0,FV-11162
24/02/2025,FPOS016,210225,150.0,SEM131,210225,20.05,3008.0,FV-11158
24/02/2025,SCRE072,200225,123.0,SEM124,200225,4.0,492.0,FV-11151
24/02/2025,FPOS016,210225,150.0,VAR417,2412-033,1.03,154.0,FV-11158
24/02/2025,FPOS016,210225,150.0,VAR118,2411-034,1.0,150.0,FV-11158
24/02/2025,SCRE010,130225,174.0,VAR417,2412-033,0.18,31.0,FV-11163
24/02/2025,SCRE036,210225,17500.0,MAT296,2502-023,0.02,270.84,FV-11156
24/02/2025,SCRE049,260225,72.0,MAUX029,2412-117,1.0,72.0,FV-11166
24/02/2025,SCRE010,130225,174.0,SEM047,180225,1.0,174.0,FV-11163
24/02/2025,SCRE010,130225,174.0,SEM046,230225,0.01,1.0,FV-11163
24/02/2025,SCRE010,130225,174.0,SEM046,140125,0.99,173.0,FV-11163
24/02/2025,SCRE036,210225,17500.0,MAUX020,2502-061,0.04,660.0,FV-11156
24/02/2025,SCRE036,210225,17500.0,SEM085,170225,0.03,488.0,FV-11156
24/02/2025,SCRE072,200225,123.0,SEM125,200225,4.0,492.0,FV-11151
24/02/2025,SCRE049,260225,72.0,SEM096,150225,1.0,72.0,FV-11166
24/02/2025,SEM125,200225,492.0,SEM112,310125,0.03,15.0,FV-11154
24/02/2025,SCRE010,240225,186.0,SEM047,180225,1.0,186.0,FV-11162
24/02/2025,SCRE010,240225,186.0,SEM046,230225,1.0,186.0,FV-11162
24/02/2025,SCRE036,210225,17500.0,MAT104,2502-044,0.03,488.0,FV-11156
24/02/2025,SCRE010,130225,174.0,VAR424,2412-118,1.0,174.0,FV-11163
24/02/2025,SCRE036,210225,17500.0,MAUX020,2502-042,0.05,798.0,FV-11156
24/02/2025,SCRE010,240225,186.0,VAR423,2412-007,0.17,31.0,FV-11162
24/02/2025,SEM125,200225,492.0,MAUX024,2412-028,0.26,128.12,FV-11154
24/02/2025,SEM125,200225,492.0,MAUX057,2501-105,1.11,547.0,FV-11154
24/02/2025,SEM101,240225,12.0,MAT262,2501-074,3.28,39.37,FV-11167
24/02/2025,SEM101,240225,12.0,MAT388,2502-034,1.65,19.82,FV-11167
24/02/2025,SCRE049,260225,72.0,VAR423,2412-007,0.17,12.0,FV-11166
24/02/2025,SEM125,200225,492.0,MAT292,2502-009,1.02,500.0,FV-11154
24/02/2025,SEM046,230225,1721.0,MAT338,2501-012,0.01,16.3,FV-11161
24/02/2025,SEM101,240225,12.0,MAT389,2501-066,2.3,27.61,FV-11167
24/02/2025,SEM125,200225,492.0,VAR444,2502-051,4.0,1968.0,FV-11154
24/02/2025,SEM101,240225,12.0,MAT345,2501-032,32.8,393.65,FV-11167
24/02/2025,SEM046,230225,1721.0,MAUX002,2412-038,0.09,147.51,FV-11161
24/02/2025,SCRE036,210225,17500.0,MAT344,2501-114,0.09,1512.8,FV-11156
24/02/2025,SCRE036,210225,17500.0,VAR444,2502-051,3.43,60000.0,FV-11156
24/02/2025,SEM125,200225,492.0,MAT344,2501-114,0.08,38.55,FV-11154
24/02/2025,SCRE036,210225,17500.0,MAUX042,2501-108,1.09,19074.0,FV-11156
24/02/2025,SEM046,230225,1721.0,MAUX001,2412-037,0.09,147.51,FV-11161
25/02/2025,SEM102,190225,109.0,MAUX018,2410-043,1.01,110.0,FV-11138
25/02/2025,FCAR012,220225,110.0,MAT183,2412-045,8.16,898.0,FV-11165
25/02/2025,SEM105,220225,168.0,MAT104,2502-044,2.02,340.0,FV-11168
25/02/2025,FCAR012,220225,110.0,VAR142,2412-015,1.0,110.0,FV-11165
25/02/2025,SCCO013,240225,1056.0,MAT308,2412-012,1.0,1056.0,FV-11169
25/02/2025,SEM102,190225,109.0,SEM122,281224,0.03,3.6,FV-11138
25/02/2025,SEM124,200225,492.0,MAUX024,2412-028,0.26,128.12,FV-11159
25/02/2025,SEM105,220225,168.0,SEM122,281224,0.05,8.9,FV-11168
25/02/2025,SCCO013,240225,1056.0,MAUX001,2412-037,0.06,60.34,FV-11169
25/02/2025,SCCO013,240225,1056.0,MAUX002,2412-038,0.06,60.34,FV-11169
25/02/2025,SEM102,190225,109.0,MAT104,2502-044,2.0,218.0,FV-11138
25/02/2025,FCAR012,220225,110.0,MAUX002,2412-038,0.91,100.57,FV-11165
25/02/2025,SEM124,200225,492.0,MAT292,2502-009,1.01,498.0,FV-11159
25/02/2025,FCAR011,220225,63.0,MAUX001,2412-037,1.54,97.2,FV-11164
25/02/2025,FCAR012,220225,110.0,MAUX001,2412-037,0.91,100.57,FV-11165
25/02/2025,FCAR011,220225,63.0,MAUX002,2412-038,1.54,97.2,FV-11164
25/02/2025,FPES001,200225,245.0,MAT222,2306-075,0.0,0.08,FV-11145
25/02/2025,SEM105,220225,168.0,MAT326,2412-056,5.71,960.0,FV-11168
25/02/2025,SEM124,200225,492.0,SEM126,200125,0.02,12.0,FV-11159
25/02/2025,FCAR012,220225,110.0,SEM105,220225,0.67,73.5,FV-11165
25/02/2025,SCCO013,240225,1056.0,SEM072,140225,0.03,36.0,FV-11169
25/02/2025,SCCO013,240225,1056.0,SEM072,160125,0.0,4.0,FV-11169
25/02/2025,FCAR011,220225,63.0,MAT183,2412-045,3.06,193.0,FV-11164
25/02/2025,FCAR011,220225,63.0,SEM105,220225,1.5,94.5,FV-11164
25/02/2025,FCAR011,220225,63.0,VAR142,2412-015,1.0,63.0,FV-11164
25/02/2025,FPES001,200225,245.0,MAT222,2408-097,0.0,0.8,FV-11145
25/02/2025,SEM124,200225,492.0,MAT297,2412-107,0.01,3.25,FV-11159
25/02/2025,SEM102,190225,109.0,MAT357,2501-057,0.06,6.58,FV-11138
25/02/2025,SEM124,200225,492.0,MAT297,2501-035,0.01,6.57,FV-11159
25/02/2025,SEM102,190225,109.0,MAT357,2501-096,0.36,39.14,FV-11138
25/02/2025,FPES001,200225,245.0,MAT067,2501-054,3.18,780.0,FV-11145
25/02/2025,SCCO013,240225,1056.0,MAT132,2502-026,0.09,95.5,FV-11169
25/02/2025,SEM105,220225,168.0,MAT113,2404-057,5.38,903.53,FV-11168
25/02/2025,SEM124,200225,492.0,MAUX058,2501-106,1.0,492.0,FV-11159
25/02/2025,SEM102,190225,109.0,MAT373,2412-094,7.15,779.62,FV-11138
25/02/2025,SEM124,200225,492.0,VAR444,2502-051,4.0,1968.0,FV-11159
25/02/2025,SCCO013,240225,1056.0,MAT229,2412-065,0.0,0.67,FV-11169
25/02/2025,FCAR011,220225,63.0,VAR417,2412-033,1.05,66.0,FV-11164
25/02/2025,SEM105,220225,168.0,MAUX001,2412-037,1.11,185.76,FV-11168
25/02/2025,SEM105,220225,168.0,MAUX002,2412-038,1.11,185.76,FV-11168
25/02/2025,SCCO013,240225,1056.0,VAR417,2412-033,0.09,90.0,FV-11169
25/02/2025,SEM105,220225,168.0,MAUX018,2410-043,1.01,170.0,FV-11168
25/02/2025,SCCO013,240225,1056.0,VAR142,2412-015,0.08,88.0,FV-11169
25/02/2025,FPES001,200225,245.0,MAT338,2501-012,0.12,30.12,FV-11145
25/02/2025,SEM124,200225,492.0,MAT303,2411-066,0.1,49.15,FV-11159
25/02/2025,FPES001,200225,245.0,MAUX002,2412-038,0.51,126.0,FV-11145
25/02/2025,FPES001,200225,245.0,VAR417,2412-033,1.02,250.0,FV-11145
25/02/2025,FPES001,200225,245.0,MAUX001,2412-037,0.51,126.0,FV-11145
25/02/2025,FPES001,200225,245.0,MAT183,2412-045,6.12,1500.0,FV-11145
25/02/2025,FPES001,200225,245.0,VAR142,2412-015,1.0,245.0,FV-11145
25/02/2025,FCAR012,220225,110.0,VAR417,2412-033,1.03,113.0,FV-11165
26/02/2025,SEM132,190225,4066.0,MAT229,2412-065,0.0,2.29,FV-11152
26/02/2025,SCRE010,260225,216.0,VAR417,2412-033,0.18,38.0,FV-11174
26/02/2025,FCAR008,190225,186.0,VAR417,2412-033,1.02,190.0,FV-11149
26/02/2025,SCRE010,030325,360.0,VAR423,2412-007,0.17,60.0,FV-11175
26/02/2025,SCRE010,030325,360.0,VAR417,2412-033,0.17,62.0,FV-11175
26/02/2025,FTAR003,190225,84.0,VAR408,2404-104,0.0,0.08,FV-11160
26/02/2025,FCAR008,190225,186.0,MAUX002,2412-038,1.54,286.97,FV-11149
26/02/2025,SCRE010,030325,360.0,MAUX016,2412-121,1.02,368.0,FV-11175
26/02/2025,FCAR008,190225,186.0,SEM053,140125,0.02,3.49,FV-11149
26/02/2025,SCRE036,240225,17087.0,MAT344,2501-114,0.05,821.26,FV-11170
26/02/2025,SCRE036,240225,17087.0,MAT344,2502-057,0.04,668.8,FV-11170
26/02/2025,SCRE010,260225,216.0,MAUX016,2412-121,1.02,221.0,FV-11174
26/02/2025,FTAR003,190225,84.0,VAR417,2412-033,1.02,86.0,FV-11160
26/02/2025,SEM047,180225,2015.0,SEM053,140125,0.0,3.0,FV-11135
26/02/2025,SEM085,120225,1347.0,SEM101,020225,0.01,12.0,FV-11078
26/02/2025,SCRE036,240225,17087.0,MAUX020,2502-061,0.08,1423.0,FV-11170
26/02/2025,SEM132,190225,4066.0,MAUX002,2412-038,0.06,232.33,FV-11152
26/02/2025,SCRE010,260225,216.0,VAR424,2412-118,1.0,216.0,FV-11174
26/02/2025,SEM129,250225,6144.0,MAT033,2412-042,0.01,77.01,FV-11171
26/02/2025,SCRE036,240225,17087.0,VAR444,2502-056,3.22,55000.0,FV-11170
26/02/2025,SCRE010,030325,360.0,VAR424,2412-118,1.0,360.0,FV-11175
26/02/2025,SCRE036,240225,17087.0,MAUX042,2501-108,1.09,18624.0,FV-11170
26/02/2025,SCRE036,240225,17087.0,MAT292,2502-009,1.03,17662.0,FV-11170
26/02/2025,SCRE036,240225,17087.0,VAR444,2502-051,0.16,2696.0,FV-11170
26/02/2025,SEM047,180225,2015.0,MAUX002,2412-038,0.09,172.71,FV-11135
26/02/2025,SCRE010,260225,216.0,VAR423,2412-007,0.17,36.0,FV-11174
26/02/2025,SCRE036,240225,17087.0,MAUX024,2412-028,0.23,4005.19,FV-11170
26/02/2025,SEM129,250225,6144.0,MAT021,2501-093,0.02,110.0,FV-11171
26/02/2025,SEM129,250225,6144.0,MAT021,2502-062,0.03,170.0,FV-11171
26/02/2025,FCAR008,190225,186.0,MAT183,2412-045,13.98,2600.0,FV-11149
26/02/2025,SEM132,190225,4066.0,MAT178,2502-038,0.09,361.4,FV-11152
26/02/2025,FTAR003,190225,84.0,SEM132,190225,32.12,2698.0,FV-11160
26/02/2025,FPOS009,250225,150.0,SEM129,250225,36.0,5400.0,FV-11173
26/02/2025,SEM047,180225,2015.0,MAT290,2501-033,0.16,314.0,FV-11135
26/02/2025,FTAR003,190225,84.0,MAT183,2412-045,16.31,1370.0,FV-11160
26/02/2025,SEM132,190225,4066.0,SEM071,020125,0.02,86.0,FV-11152
26/02/2025,SEM132,190225,4066.0,SEM071,170225,0.01,60.0,FV-11152
26/02/2025,SEM085,120225,1347.0,MAT290,2501-027,0.51,691.5,FV-11078
26/02/2025,SEM085,120225,1347.0,MAT290,2501-033,0.43,585.62,FV-11078
26/02/2025,SEM085,120225,1347.0,MAT339,2502-024,0.99,1338.93,FV-11078
26/02/2025,SEM085,120225,1347.0,MAT339,2501-020,0.59,796.07,FV-11078
26/02/2025,SEM085,120225,1347.0,MAT290,2501-028,0.62,837.88,FV-11078
26/02/2025,SEM047,180225,2015.0,SEM084,100125,0.0,8.08,FV-11135
26/02/2025,SCRE010,030325,360.0,SEM047,180225,1.0,360.0,FV-11175
26/02/2025,SCRE036,240225,17087.0,MAT296,2502-023,0.02,267.51,FV-11170
26/02/2025,SCRE048,260225,264.0,SEM095,140225,1.0,264.0,FV-11176
26/02/2025,SCRE010,260225,216.0,SEM046,230225,1.0,216.0,FV-11174
26/02/2025,SCRE036,240225,17087.0,SEM085,240225,0.01,120.0,FV-11170
26/02/2025,SCRE010,260225,216.0,SEM047,180225,1.0,216.0,FV-11174
26/02/2025,SCRE036,240225,17087.0,SEM085,170225,0.01,169.0,FV-11170
26/02/2025,SCRE036,240225,17087.0,SEM085,120225,0.01,193.0,FV-11170
26/02/2025,SCRE036,240225,17087.0,MAT104,2502-044,0.03,482.0,FV-11170
26/02/2025,SCRE010,030325,360.0,SEM046,230225,1.0,360.0,FV-11175
26/02/2025,FCAR008,190225,186.0,MAT290,2501-027,0.29,54.3,FV-11149
26/02/2025,FCAR008,190225,186.0,MAT290,2501-033,2.48,461.5,FV-11149
26/02/2025,SEM085,120225,1347.0,MAT324,2501-113,1.03,1381.0,FV-11078
26/02/2025,SCRE048,260225,264.0,VAR423,2412-007,0.17,44.0,FV-11176
26/02/2025,SEM129,250225,6144.0,MAT154,2501-065,0.02,140.04,FV-11171
26/02/2025,FPOS009,250225,150.0,MAT196,2502-010,2.4,360.0,FV-11173
26/02/2025,SEM047,180225,2015.0,MAT319,2501-069,0.0,3.0,FV-11135
26/02/2025,SEM132,190225,4066.0,MAUX001,2412-037,0.06,232.33,FV-11152
26/02/2025,SCRE048,260225,264.0,VAR417,2412-033,0.18,48.0,FV-11176
26/02/2025,FCAR008,190225,186.0,MAUX001,2412-037,1.54,286.97,FV-11149
26/02/2025,SEM085,120225,1347.0,MAUX002,2412-038,0.51,692.75,FV-11078
26/02/2025,SEM085,120225,1347.0,MAUX001,2412-037,0.51,692.75,FV-11078
26/02/2025,SCRE048,260225,264.0,MAUX026,2412-116,0.36,95.0,FV-11176
26/02/2025,SCRE048,260225,264.0,MAUX026,2502-028,0.64,169.0,FV-11176
26/02/2025,SEM085,120225,1347.0,MAT408,2501-073,0.31,423.4,FV-11078
26/02/2025,FPOS009,250225,150.0,VAR118,2411-034,1.0,150.0,FV-11173
26/02/2025,SEM085,120225,1347.0,VAR417,2412-033,1.11,1500.0,FV-11078
26/02/2025,FPOS009,250225,150.0,VAR417,2412-033,1.27,190.0,FV-11173
26/02/2025,FTAR003,190225,84.0,VAR118,2411-034,1.0,84.0,FV-11160
26/02/2025,FPOS009,250225,150.0,MAUX066,2410-119,6.0,900.0,FV-11173
26/02/2025,SEM129,250225,6144.0,MAT071,2501-015,0.02,140.0,FV-11171
26/02/2025,SEM129,250225,6144.0,MAT073,2501-044,0.01,66.02,FV-11171
26/02/2025,FCAR008,190225,186.0,VAR118,2411-034,1.0,186.0,FV-11149
26/02/2025,SCRE048,260225,264.0,MAUX016,2412-121,1.02,270.0,FV-11176
26/02/2025,FPOS009,250225,150.0,MAT183,2412-045,1.27,190.0,FV-11173
26/02/2025,SEM047,180225,2015.0,MAUX001,2412-037,0.09,172.71,FV-11135
27/02/2025,SCRE042,260225,45.0,VAR113,2411-080,1.22,55.0,FV-11178
27/02/2025,SCRE042,260225,45.0,MAT278,2501-095,1.3,58.56,FV-11178
27/02/2025,SCRE046,260225,2343.0,MAT278,2501-095,0.1,245.22,FV-11177
27/02/2025,SCRE046,260225,2343.0,VAR444,2502-056,4.0,9372.0,FV-11177
27/02/2025,SCRE046,260225,2343.0,VAR417,2412-033,0.03,80.0,FV-11177
27/02/2025,FTAR002,240225,35.0,MAT183,2412-045,17.14,600.0,FV-11181
27/02/2025,FTAR002,240225,35.0,MAUX001,2412-037,1.83,64.0,FV-11181
27/02/2025,SCRE046,260225,2343.0,MAUX024,2412-028,0.26,610.12,FV-11177
27/02/2025,SCRE042,260225,45.0,VAR444,2502-056,4.0,180.0,FV-11178
27/02/2025,SCRE046,260225,2343.0,MAT292,2502-009,1.01,2357.0,FV-11177
27/02/2025,SCRE046,260225,2343.0,MAUX046,2501-025,1.11,2604.0,FV-11177
27/02/2025,FTAR002,240225,35.0,SEM072,140225,1.14,40.0,FV-11181
27/02/2025,SCRE042,260225,45.0,MAUX046,2501-025,14.0,630.0,FV-11178
27/02/2025,FTAR002,240225,35.0,VAR417,2412-033,1.09,38.0,FV-11181
27/02/2025,SCRE042,260225,45.0,SEM083,050225,0.36,16.0,FV-11178
27/02/2025,SCRE046,260225,2343.0,SEM083,050225,0.03,67.0,FV-11177
27/02/2025,FTAR002,240225,35.0,MAT132,2502-026,2.84,99.5,FV-11181
27/02/2025,FTAR002,240225,35.0,VAR118,2411-034,1.0,35.0,FV-11181
27/02/2025,FTAR002,240225,35.0,MAUX002,2412-038,1.83,64.0,FV-11181
27/02/2025,FTAR002,240225,35.0,MAT229,2412-065,0.02,0.69,FV-11181
27/02/2025,SCRE042,260225,45.0,MAT292,2502-009,12.47,561.0,FV-11178
27/02/2025,SCRE042,260225,45.0,VAR422,2409-069,1.0,45.0,FV-11178
27/02/2025,SCRE042,260225,45.0,MAUX024,2412-028,3.13,140.63,FV-11178
28/02/2025,SEM126,200225,93.0,MAT408,2501-073,0.76,70.43,FV-11155
28/02/2025,SEM131,210225,3027.0,MAT055,2411-074,0.0,0.57,FV-11157
28/02/2025,SEM131,210225,3027.0,MAT190,2502-045,0.0,10.0,FV-11157
28/02/2025,SCRE070,260225,1020.0,MAT303,2411-066,0.1,98.25,FV-11179
28/02/2025,SEM085,240225,683.0,MAT408,2501-073,0.31,212.33,FV-11172
28/02/2025,SEM131,210225,3027.0,MAT380,2409-119,0.0,1.09,FV-11157
28/02/2025,SEM131,210225,3027.0,MAT190,2412-011,0.02,67.47,FV-11157
28/02/2025,SCRE070,260225,1020.0,MAT303,2502-048,0.01,8.0,FV-11179
28/02/2025,SEM131,210225,3027.0,MAUX002,2412-038,0.06,172.96,FV-11157
28/02/2025,SCRE036,260225,16728.0,MAUX024,2412-028,0.2,3400.0,FV-11184
28/02/2025,SEM125,280225,288.0,MAUX057,2501-105,1.11,320.0,FV-11186
28/02/2025,SEM125,280225,288.0,VAR444,2502-056,4.0,1152.0,FV-11186
28/02/2025,SEM124,260225,350.0,VAR444,2502-056,4.0,1400.0,FV-11182
28/02/2025,SCRE072,260225,72.0,VAR113,2411-080,1.04,75.0,FV-11187
28/02/2025,SEM085,240225,683.0,SEM101,150225,0.01,4.27,FV-11172
28/02/2025,SEM085,240225,683.0,SEM101,240225,0.0,1.75,FV-11172
28/02/2025,SEM126,200225,93.0,MAT388,2502-034,0.02,2.2,FV-11155
28/02/2025,FCAR031,190225,2.0,MAT183,2412-045,12.5,25.0,FV-11185
28/02/2025,SCRE072,260225,72.0,MAUX068,2412-016,1.0,72.0,FV-11187
28/02/2025,SEM085,240225,683.0,MAUX002,2412-038,0.51,351.26,FV-11172
28/02/2025,FCAR031,190225,2.0,MAUX001,2412-037,1.28,2.55,FV-11185
28/02/2025,SEM085,240225,683.0,MAUX001,2412-037,0.51,351.26,FV-11172
28/02/2025,SCRE036,260225,16728.0,MAUX020,2502-061,0.08,1394.0,FV-11184
28/02/2025,SEM126,200225,93.0,MAUX001,2412-037,0.51,47.83,FV-11155
28/02/2025,FCAR031,190225,2.0,VAR417,2412-033,5.0,10.0,FV-11185
28/02/2025,SEM131,210225,3027.0,MAUX001,2412-037,0.06,172.96,FV-11157
28/02/2025,SEM131,210225,3027.0,MAT183,2412-045,0.53,1600.0,FV-11157
28/02/2025,FCAR031,190225,2.0,MAUX002,2412-038,1.28,2.55,FV-11185
28/02/2025,SCRE070,260225,1020.0,MAUX060,2412-048,1.11,1134.0,FV-11179
28/02/2025,SCRE072,260225,72.0,MAUX015,2310-032,1.0,72.0,FV-11187
28/02/2025,SEM126,200225,93.0,MAT324,2501-113,0.41,37.8,FV-11155
28/02/2025,SCRE070,260225,1020.0,MAT292,2502-009,1.01,1035.0,FV-11179
28/02/2025,SEM126,200225,93.0,VAR417,2412-033,1.18,110.0,FV-11155
28/02/2025,FCAR031,190225,2.0,SEM102,190225,1.38,2.75,FV-11185
28/02/2025,SEM131,210225,3027.0,MAT013,2502-007,0.04,109.5,FV-11157
28/02/2025,SEM125,280225,288.0,MAT292,2502-009,1.03,296.0,FV-11186
28/02/2025,SEM085,240225,683.0,MAT324,2501-113,1.01,692.31,FV-11172
28/02/2025,SCRE070,260225,1020.0,VAR444,2502-056,4.0,4080.0,FV-11179
28/02/2025,SCRE070,260225,1020.0,MAT297,2502-006,0.02,25.24,FV-11179
28/02/2025,SEM085,240225,683.0,MAT290,2501-039,1.57,1071.5,FV-11172
28/02/2025,SCRE072,260225,72.0,SEM125,280225,4.0,288.0,FV-11187
28/02/2025,SCRE036,260225,16728.0,SEM085,240225,0.03,464.0,FV-11184
28/02/2025,SEM126,200225,93.0,MAT400,2501-061,1.11,103.03,FV-11155
28/02/2025,SEM125,280225,288.0,SEM112,310125,0.03,9.0,FV-11186
28/02/2025,SEM124,260225,350.0,MAT297,2502-006,0.02,7.86,FV-11182
28/02/2025,SEM124,260225,350.0,SEM126,200225,0.02,7.0,FV-11182
28/02/2025,SCRE070,260225,1020.0,SEM126,200225,0.02,25.0,FV-11179
28/02/2025,SCRE072,260225,72.0,SEM124,260225,4.0,288.0,FV-11187
28/02/2025,SCRE070,260225,1020.0,MAUX024,2412-028,0.26,265.61,FV-11179
28/02/2025,SCRE070,260225,1020.0,VAR417,2412-033,0.04,40.0,FV-11179
28/02/2025,SEM131,210225,3027.0,MAT379,2501-056,0.01,25.0,FV-11157
28/02/2025,SEM131,210225,3027.0,MAT379,2502-032,0.08,254.0,FV-11157
28/02/2025,SEM085,240225,683.0,MAT339,2502-024,1.59,1082.56,FV-11172
28/02/2025,SCRE036,260225,16728.0,MAT296,2502-023,0.02,257.52,FV-11184
28/02/2025,SEM131,210225,3027.0,MAT020,2502-004,0.02,60.0,FV-11157
28/02/2025,SEM131,210225,3027.0,MAT020,2501-085,0.02,49.5,FV-11157
28/02/2025,SEM124,260225,350.0,MAUX058,2501-106,1.11,389.0,FV-11182
28/02/2025,SCRE036,260225,16728.0,MAT104,2502-044,0.03,464.0,FV-11184
28/02/2025,SEM124,260225,350.0,MAT292,2502-009,1.04,365.0,FV-11182
28/02/2025,SEM126,200225,93.0,MAT358,2501-004,0.7,65.0,FV-11155
28/02/2025,SCRE036,260225,16728.0,MAT292,2502-009,1.05,17611.0,FV-11184
28/02/2025,SCRE036,260225,16728.0,MAUX042,2501-026,0.54,9000.0,FV-11184
28/02/2025,SCRE036,260225,16728.0,MAUX042,2501-108,0.9,15000.0,FV-11184
28/02/2025,SEM126,200225,93.0,MAT017,2412-010,0.02,1.4,FV-11155
28/02/2025,SEM126,200225,93.0,MAUX002,2412-038,0.51,47.83,FV-11155
28/02/2025,SCRE036,260225,16728.0,VAR444,2502-056,2.99,50000.0,FV-11184
28/02/2025,SEM131,210225,3027.0,MAT381,2408-098,0.0,0.52,FV-11157
28/02/2025,SCRE036,260225,16728.0,MAT344,2502-057,0.09,1438.4,FV-11184
28/02/2025,FCAR031,190225,2.0,VAR142,2412-015,1.0,2.0,FV-11185
28/02/2025,SEM126,200225,93.0,MAT262,2501-074,0.01,0.7,FV-11155
28/02/2025,SEM125,280225,288.0,MAT344,2502-057,0.08,23.09,FV-11186
28/02/2025,SEM124,260225,350.0,MAT303,2411-066,0.09,29.75,FV-11182
28/02/2025,SEM085,240225,683.0,VAR417,2412-033,1.02,697.0,FV-11172
28/02/2025,SEM131,210225,3027.0,MAT033,2412-042,0.01,20.13,FV-11157
28/02/2025,SEM124,260225,350.0,MAUX024,2412-028,0.26,91.14,FV-11182
28/02/2025,SEM125,280225,288.0,MAUX024,2412-028,0.26,75.0,FV-11186
03/03/2025,SCRE068,200225,965.0,MAUX002,2412-038,0.21,204.39,FV-11144
03/03/2025,SCRE068,270225,638.0,MAUX001,2412-037,0.21,135.13,FV-11198
